50000,306,2.3
100000,610,1.4
150000,917,1.2
200000,1225,2.0
250000,1535,2.0
300000,1843,0.3
350000,2154,1.6
400000,2466,1.7
450000,2779,2.0
500000,3091,0.4
550000,3406,2.4
600000,3722,2.4
650000,4037,0.0
700000,4354,0.4
750000,4673,3.4
800000,4992,0.9
850000,5315,0.4
900000,5647,3.2
950000,5979,0.4
1000000,6312,0.8
1050000,6647,2.4
1100000,6981,3.3
1150000,7307,0.0
1200000,7640,5.3
1250000,7966,0.5
1300000,8294,0.4
1350000,8627,3.6
1400000,8959,0.3
1450000,9289,0.4
1500000,9624,2.1
1550000,9962,1.4
1600000,10301,0.0
1650000,10642,7.5
1700000,10979,0.4
1750000,11321,6.3
1800000,11659,0.0
1850000,12001,2.8
1900000,12345,0.7
1950000,12689,0.0
2000000,13034,4.3
2050000,13380,4.0
2100000,13730,2.6
2150000,14085,5.2
2200000,14440,5.5
2250000,14796,6.3
2300000,15152,5.8
2350000,15503,0.3
2400000,15858,3.3
2450000,16214,3.0
2500000,16570,3.5
2550000,16930,4.1
2600000,17289,10.3
2650000,17650,10.6
2700000,18011,10.1
2750000,18373,6.8
2800000,18737,6.3
2850000,19098,6.6
2900000,19465,3.5
2950000,19833,3.0
3000000,20201,3.0
3050000,20566,3.0
3100000,20934,3.8
3150000,21307,4.2
3200000,21677,3.0
3250000,22046,3.5
3300000,22419,3.5
3350000,22796,3.1
3400000,23177,5.4
3450000,23555,6.3
3500000,23938,3.7
3550000,24318,5.1
3600000,24699,3.2
3650000,25078,2.2
3700000,25462,4.6
3750000,25847,6.3
3800000,26235,5.5
3850000,26623,3.9
3900000,27009,8.2
3950000,27393,5.4
4000000,27780,5.0
4050000,28167,5.8
4100000,28555,6.9
4150000,28946,6.0
4200000,29335,5.6
4250000,29722,6.0
4300000,30112,8.0
4350000,30499,5.3
4400000,30886,7.7
4450000,31271,5.2
4500000,31659,9.5
4550000,32048,7.2
4600000,32438,6.8
4650000,32826,7.2
4700000,33216,6.6
4750000,33604,6.1
4800000,33995,7.3
4850000,34383,7.9
4900000,34772,9.7
4950000,35159,5.8
5000000,35550,9.7
5050000,35939,6.8
5100000,36328,7.5
5150000,36718,10.6
5200000,37108,9.4
5250000,37497,7.9
5300000,37890,10.6
5350000,38281,11.0
5400000,38674,9.7
5450000,39067,11.7
5500000,39460,7.6
5550000,39852,9.0
5600000,40239,12.5
5650000,40627,9.4
5700000,41017,11.0
5750000,41406,11.3
5800000,41794,8.4
5850000,42187,11.4
5900000,42586,11.6
5950000,42986,12.0
6000000,43381,9.3
6050000,43770,10.2
6100000,44161,9.7
6150000,44552,11.4
6200000,44943,11.2
6250000,45333,8.8
6300000,45724,12.5
6350000,46117,11.4
6400000,46509,10.0
6450000,46898,9.3
6500000,47291,9.4
6550000,47682,11.3
6600000,48074,11.4
6650000,48462,9.7
6700000,48851,10.0
6750000,49239,11.5
6800000,49626,11.8
6850000,50022,10.6
6900000,50415,12.4
6950000,50800,11.9
7000000,51190,13.2
7050000,51576,11.6
7100000,51962,10.2
7150000,52349,13.8
7200000,52734,12.3
7250000,53118,10.0
7300000,53506,12.0
7350000,53892,10.6
7400000,54275,9.2
7450000,54658,9.6
7500000,55042,9.7
7550000,55426,10.1
7600000,55809,12.4
7650000,56194,11.5
7700000,56578,11.3
7750000,56964,11.4
7800000,57347,8.9
7850000,57733,11.6
7900000,58116,13.3
7950000,58502,13.2
8000000,58889,12.8
8050000,59274,12.5
8100000,59659,12.8
8150000,60046,14.5
8200000,60431,13.1
8250000,60817,12.7
8300000,61204,13.9
8350000,61591,13.0
8400000,61976,11.9
8450000,62360,13.4
8500000,62746,14.5
8550000,63134,13.9
