10000,223,1.1612903225806452
20000,446,1.4310344827586208
30000,669,0.35135135135135137
40000,893,8.153846153846153
50000,1117,8.675
60000,1342,10.378378378378379
70000,1566,10.45945945945946
80000,1791,9.945945945945946
90000,2016,1.7358490566037736
100000,2240,0.14285714285714285
110000,2465,2.3653846153846154
120000,2692,4.4772727272727275
130000,2917,1.94
140000,3142,0.8153846153846154
150000,3367,2.152542372881356
160000,3593,6.794117647058823
170000,3818,7.390243902439025
180000,4043,2.04
190000,4269,8.289473684210526
200000,4495,10.162162162162161
210000,4720,1.7272727272727273
220000,4947,0.15789473684210525
230000,5173,10.216216216216216
240000,5399,0.3424657534246575
250000,5625,1.4107142857142858
260000,5851,0.0
270000,6078,2.4166666666666665
280000,6304,5.9523809523809526
290000,6531,3.152173913043478
300000,6757,3.526315789473684
310000,6983,3.0217391304347827
320000,7211,10.38888888888889
330000,7437,3.522727272727273
340000,7665,3.108695652173913
350000,7893,3.0869565217391304
360000,8120,3.0217391304347827
370000,8348,3.0652173913043477
380000,8575,3.0434782608695654
390000,8803,3.0217391304347827
400000,9031,3.0869565217391304
410000,9258,3.2222222222222223
420000,9487,3.108695652173913
430000,9716,3.6136363636363638
440000,9944,5.67741935483871
450000,10173,3.272727272727273
460000,10402,5.303030303030303
470000,10632,6.032258064516129
480000,10862,4.485714285714286
490000,11096,3.2954545454545454
500000,11327,9.454545454545455
510000,11558,3.707317073170732
520000,11788,4.052631578947368
530000,12020,6.962962962962963
540000,12251,4.368421052631579
550000,12482,3.6666666666666665
560000,12715,6.151515151515151
570000,12947,14.464285714285714
580000,13179,8.375
590000,13412,12.11111111111111
600000,13647,13.444444444444445
610000,13880,12.941176470588236
620000,14113,10.636363636363637
630000,14347,11.090909090909092
640000,14581,9.666666666666666
650000,14816,10.826086956521738
660000,15051,13.238095238095237
670000,15286,13.5
680000,15520,11.35
690000,15757,11.631578947368421
700000,15993,11.25
710000,16231,11.2
720000,16467,13.842105263157896
730000,16702,17.5
740000,16939,11.894736842105264
750000,17175,14.764705882352942
760000,17411,13.11111111111111
770000,17647,12.210526315789474
780000,17884,12.61111111111111
790000,18122,16.25
800000,18358,14.705882352941176
810000,18594,18.875
820000,18831,14.529411764705882
830000,19067,14.6875
840000,19303,22.214285714285715
850000,19541,14.352941176470589
860000,19778,17.642857142857142
870000,20015,13.6875
880000,20254,14.588235294117647
890000,20490,18.733333333333334
900000,20729,19.642857142857142
910000,20966,18.0
920000,21207,19.928571428571427
930000,21449,14.375
940000,21690,22.076923076923077
950000,21931,17.642857142857142
960000,22173,23.615384615384617
970000,22415,21.571428571428573
980000,22655,19.76923076923077
990000,22897,21.53846153846154
1000000,23140,20.214285714285715
1010000,23380,23.153846153846153
1020000,23622,23.23076923076923
1030000,23864,25.615384615384617
1040000,24106,19.153846153846153
1050000,24348,30.666666666666668
1060000,24589,23.916666666666668
1070000,24830,28.666666666666668
1080000,25070,20.0
1090000,25309,29.181818181818183
1100000,25547,27.0
1110000,25786,31.363636363636363
1120000,26024,26.615384615384617
1130000,26263,27.636363636363637
1140000,26502,37.44444444444444
1150000,26740,30.3
1160000,26979,31.1
1170000,27217,36.22222222222222
1180000,27455,35.6
1190000,27695,29.90909090909091
1200000,27934,29.90909090909091
1210000,28174,34.0
1220000,28414,37.888888888888886
1230000,28653,33.5
1240000,28890,43.77777777777778
1250000,29129,45.25
1260000,29367,42.22222222222222
1270000,29607,38.22222222222222
1280000,29848,38.55555555555556
1290000,30087,34.2
1300000,30325,36.8
1310000,30564,27.09090909090909
1320000,30803,40.44444444444444
1330000,31042,57.77777777777778
1340000,31282,41.44444444444444
1350000,31521,37.111111111111114
1360000,31759,37.8
1370000,32002,39.77777777777778
1380000,32244,41.5
1390000,32484,45.666666666666664
1400000,32722,45.22222222222222
1410000,32960,41.375
1420000,33200,44.125
1430000,33439,43.625
1440000,33679,42.55555555555556
1450000,33918,41.875
1460000,34157,32.3
1470000,34397,37.77777777777778
1480000,34636,49.0
1490000,34874,59.625
1500000,35109,54.875
1510000,35341,51.5
1520000,35577,67.28571428571429
1530000,35816,38.666666666666664
1540000,36056,42.625
1550000,36291,60.142857142857146
1560000,36531,80.375
1570000,36766,55.857142857142854
1580000,37004,56.0
1590000,37246,61.857142857142854
1600000,37488,63.857142857142854
1610000,37728,45.111111111111114
1620000,37960,62.857142857142854
1630000,38187,56.625
1640000,38425,54.625
1650000,38663,64.42857142857143
1660000,38902,48.333333333333336
1670000,39150,55.25
1680000,39397,63.0
1690000,39635,57.625
1700000,39874,56.0
1710000,40113,54.5
1720000,40351,58.42857142857143
1730000,40591,61.0
1740000,40831,74.14285714285714
1750000,41069,60.125
1760000,41308,51.5
1770000,41547,61.625
1780000,41785,67.57142857142857
1790000,42025,63.285714285714285
1800000,42265,63.57142857142857
1810000,42505,61.285714285714285
1820000,42751,73.71428571428571
1830000,42990,62.714285714285715
1840000,43229,71.57142857142857
1850000,43468,59.42857142857143
1860000,43707,61.857142857142854
1870000,43946,86.71428571428571
1880000,44192,67.28571428571429
1890000,44431,68.57142857142857
1900000,44677,88.0
1910000,44919,41.44444444444444
1920000,45159,69.28571428571429
1930000,45398,67.0
1940000,45636,64.875
1950000,45875,67.42857142857143
1960000,46115,61.42857142857143
1970000,46353,67.28571428571429
1980000,46591,77.0
1990000,46832,61.125
2000000,47071,95.14285714285714
2010000,47309,75.0
2020000,47548,58.125
2030000,47787,73.28571428571429
2040000,48026,76.42857142857143
2050000,48266,66.0
2060000,48505,74.14285714285714
2070000,48744,67.0
2080000,48983,72.42857142857143
2090000,49222,59.142857142857146
2100000,49461,64.14285714285714
2110000,49700,74.0
2120000,49939,69.0
2130000,50177,65.71428571428571
2140000,50415,82.66666666666667
2150000,50652,77.16666666666667
2160000,50888,60.375
2170000,51124,70.85714285714286
2180000,51361,63.5
2190000,51597,80.14285714285714
2200000,51835,73.85714285714286
2210000,52073,86.71428571428571
2220000,52310,76.0
2230000,52547,82.83333333333333
2240000,52782,89.25
2250000,53005,66.125
2260000,53227,68.28571428571429
2270000,53449,75.0
2280000,53672,65.42857142857143
2290000,53910,97.0
2300000,54132,78.0
2310000,54369,67.625
2320000,54595,81.85714285714286
2330000,54818,78.42857142857143
2340000,55040,85.33333333333333
2350000,55264,71.71428571428571
2360000,55491,66.57142857142857
2370000,55714,76.71428571428571
2380000,55936,76.0
2390000,56159,82.85714285714286
2400000,56383,80.85714285714286
2410000,56605,15.5
2420000,56829,83.57142857142857
2430000,57052,66.14285714285714
2440000,57275,67.42857142857143
2450000,57497,65.28571428571429
2460000,57728,76.28571428571429
2470000,57965,72.85714285714286
2480000,58202,83.83333333333333
2490000,58439,103.75
2500000,58675,32.36363636363637
2510000,58912,103.16666666666667
2520000,59149,84.42857142857143
2530000,59386,64.0
2540000,59624,108.16666666666667
2550000,59862,130.42857142857142
2560000,60100,91.33333333333333
2570000,60337,79.42857142857143
2580000,60573,66.71428571428571
